"id","field_name",,,
3806,"FILM INSPECTOR",,,
3807,"FILM LABORATORY TECHNICIAN",,,
3808,"FILM LABORATORY TECHNICIAN I",,,
3809,"FILM LABORATORY TECHNICIAN II",,,
3810,"FILM LOADER",,,
3811,"FILM OR VIDEOTAPE EDITOR",,,
3812,"FILM PRINTER",,,
3813,"FILM SPOOLER",,,
3814,"FILM TOUCH-UP INSPECTOR",,,
3815,"FILM-CASTING OPERATOR",,,
3816,"FILM-OR-TAPE LIBRARIAN",,,
3817,"FILM-RENTAL CLERK",,,
3818,"FILM-REPLACEMENT ORDERER",,,
3819,"FILM-VAULT SUPERVISOR",,,
3820,"FILTER CHANGER",,,
3821,"FILTER CLEANER",,,
3822,"FILTER HELPER",,,
3823,"FILTER OPERATOR",,,
3824,"FILTER TENDER",,,
3825,"FILTER TENDER, JELLY",,,
3826,"FILTER WASHER",,,
3827,"FILTER WASHER AND PRESSER",,,
3828,"FILTERING-MACHINE TENDER",,,
3829,"FILTER-PLANT SUPERVISOR",,,
3830,"FILTER-PRESS OPERATOR",,,
3831,"FILTER-PRESS TENDER",,,
3832,"FILTER-PRESS TENDER, HEAD",,,
3833,"FILTER-SCREEN CLEANER",,,
3834,"FILTER-TANK OPERATOR",,,
3835,"FILTER-TANK-TENDER HELPER, HEAD",,,
3836,"FILTRATION OPERATOR, POLYETHYLENE CATALYST",,,
3837,"FINAL ASSEMBLER",,,
3838,"FINAL FINISHER, FORGING DIES",,,
3839,"FINAL INSPECTOR",,,
3840,"FINAL INSPECTOR, MOTORCYLES",,,
3841,"FINAL INSPECTOR, MOVEMENT ASSEMBLY",,,
3842,"FINAL INSPECTOR, PAPER",,,
3843,"FINAL INSPECTOR, SHUTTLE",,,
3844,"FINAL INSPECTOR, TRUCK TRAILER",,,
3845,"FINAL TESTER",,,
3846,"FINAL-DRESSING CUTTER",,,
3847,"FINANCIAL PLANNER",,,
3848,"FINANCIAL-AIDS OFFICER",,,
3849,"FINE ARTS PACKER",,,
3850,"FINER",,,
3851,"FINGER COBBLER",,,
3852,"FINGER-GRIP-MACHINE OPERATOR",,,
3853,"FINGERNAIL FORMER",,,
3854,"FINGERPRINT CLASSIFIER",,,
3855,"FINGERPRINT CLERK I",,,
3856,"FINGERPRINT CLERK II",,,
3857,"FINISH OPENER, JEWEL HOLE",,,
3858,"FINISH PATCHER",,,
3859,"FINISHED-STOCK INSPECTOR",,,
3860,"FINISHER",,,
3861,"FINISHER OPERATOR",,,
3862,"FINISHER, BRUSH",,,
3863,"FINISHER, DENTURE",,,
3864,"FINISHER, FIBERGLASS BOAT PARTS",,,
3865,"FINISHER, HAND",,,
3866,"FINISHER, MACHINE",,,
3867,"FINISHER-CARD TENDER",,,
3868,"FINISHING INSPECTOR",,,
3869,"FINISHING SUPERVISOR",,,
3870,"FINISHING SUPERVISOR, PLASTIC SHEETS",,,
3871,"FINISHING TRIMMER",,,
3872,"FINISHING-AREA OPERATOR",,,
3873,"FINISHING-AREA SUPERVISOR",,,
3874,"FINISHING-MACHINE OPERATOR",,,
3875,"FINISH-MACHINE TENDER",,,
3876,"FIRE CAPTAIN",,,
3877,"FIRE CHIEF",,,
3878,"FIRE CHIEF'S AIDE",,,
3879,"FIRE FIGHTER",,,
3880,"FIRE FIGHTER, CRASH, FIRE, AND RESCUE",,,
3881,"FIRE INSPECTOR",,,
3882,"FIRE LOOKOUT",,,
3883,"FIRE MARSHAL",,,
3884,"FIRE RANGER",,,
3885,"FIRE WARDEN",,,
3886,"FIREARMS-ASSEMBLY SUPERVISOR",,,
3887,"FIRE-CONTROL MECHANIC",,,
3888,"FIRE-EQUIPMENT INSPECTOR",,,
3889,"FIRE-EQUIPMENT-INSPECTOR HELPER",,,
3890,"FIRE-EXTINGUISHER REPAIRER",,,
3891,"FIRE-EXTINGUISHER-SPRINKLER INSPECTOR",,,
3892,"FIRE-FIGHTING-EQUIPMENT SPECIALIST",,,
3893,"FIRE-HOSE CURER",,,
3894,"FIRE-INVESTIGATION LIEUTENANT",,,
3895,"Fireman",,,
3896,"FIRE-PREVENTION RESEARCH ENGINEER",,,
3897,"FIRE-PROTECTION ENGINEER",,,
3898,"FIRE-PROTECTION ENGINEERING TECHNICIAN",,,
3899,"FIRER",,,
3900,"FIRER HELPER",,,
3901,"FIRER, HIGH PRESSURE",,,
3902,"FIRER, KILN",,,
3903,"FIRER, LOCOMOTIVE",,,
3904,"FIRER, LOW PRESSURE",,,
3905,"FIRER, MARINE",,,
3906,"FIRER, RETORT",,,
3907,"FIRESETTER",,,
3908,"FIREWORKS ASSEMBLER",,,
3909,"FIREWORKS DISPLAY SPECIALIST",,,
3910,"FIREWORKS MAKER",,,
3911,"FIRST HELPER",,,
3912,"FIRST-AID ATTENDANT",,,
3913,"FIRST-BREAKER FEEDER",,,
3914,"FISH AND GAME WARDEN",,,
3915,"FISH BAILER",,,
3916,"FISH CHOPPER, GANG KNIFE",,,
3917,"FISH CLEANER",,,
3918,"FISH CLEANER MACHINE TENDER",,,
3919,"FISH DRIER",,,
3920,"FISH FARMER",,,
3921,"FISH HATCHERY WORKER",,,
3922,"FISH PACKER",,,
3923,"FISH ROE PROCESSOR",,,
3924,"FISH ROE TECHNICIAN",,,
3925,"FISH SMOKER",,,
3926,"FISH-BIN TENDER",,,
3927,"FISH-CAKE MAKER",,,
3928,"FISH-EGG PACKER",,,
3929,"FISHER, DIVING",,,
3930,"FISHER, LINE",,,
3931,"FISHER, NET",,,
3932,"FISHER, POT",,,
3933,"FISHER, SPEAR",,,
3934,"FISHER, TERRAPIN",,,
3935,"FISHER, WEIR",,,
3936,"FISHING ACCESSORIES MAKER",,,
3937,"FISHING-LINE-WINDING-MACHINE OPERATOR",,,
3938,"FISHING-LURE ASSEMBLER",,,
3939,"FISHING-REEL ASSEMBLER",,,
3940,"FISHING-ROD ASSEMBLER",,,
3941,"FISHING-ROD MARKER",,,
3942,"FISHING-TOOL TECHNICIAN, OIL WELL",,,
3943,"FISH-LIVER SORTER",,,
3944,"FISH-MACHINE FEEDER",,,
3945,"FISH-NET STRINGER",,,
3946,"FISH-STRINGER ASSEMBLER",,,
3947,"FITTER",,,
3948,"FITTER HELPER",,,
3949,"FITTER I",,,
3950,"FITTER II",,,
3951,"FITTER, VENTILATED RIB",,,
3952,"FITTER-PLACER",,,
3953,"FITTINGS FINISHER",,,
3954,"FIXED-CAPITAL CLERK",,,
3955,"FIXER, BOARDING ROOM",,,
3956,"FIXING-MACHINE OPERATOR",,,
3957,"FIXTURE MAKER",,,
3958,"FIXTURE REPAIRER-FABRICATOR",,,
3959,"FLAGGER",,,
3960,"FLAKE MILLER, WHEAT AND OATS",,,
3961,"FLAKE-CUTTER OPERATOR",,,
3962,"FLAKER OPERATOR",,,
3963,"FLAKING-ROLL OPERATOR",,,
3964,"FLAME CHANNELER",,,
3965,"FLAME DEGREASER",,,
3966,"FLAME-ANNEALING-MACHINE SETTER",,,
3967,"FLAME-HARDENING-MACHINE OPERATOR",,,
3968,"FLAME-HARDENING-MACHINE SETTER",,,
3969,"FLAMER",,,
3970,"FLANGER",,,
3971,"FLANGING-ROLL OPERATOR",,,
3972,"FLARE BREAKER",,,
3973,"FLASH RANGING CREWMEMBER",,,
3974,"FLASH-DRIER OPERATOR",,,
3975,"FLASHER ADJUSTER",,,
3976,"FLAT CLOTHIER",,,
3977,"FLAT DRIER",,,
3978,"FLAT POLISHER",,,
3979,"FLAT SURFACER, JEWEL",,,
3980,"FLATCAR WHACKER",,,
3981,"FLATLOCK-SEWING-MACHINE OPERATOR",,,
3982,"FLATWARE MAKER",,,
3983,"FLATWORK FINISHER",,,
3984,"FLATWORK TIER",,,
3985,"FLAVOR EXTRACTOR",,,
3986,"FLAVOR ROOM WORKER",,,
3987,"FLAVORING OIL FILTERER",,,
3988,"FLEECE TIER",,,
3989,"FLESHER",,,
3990,"FLEXOGRAPHIC-PRESS OPERATOR",,,
3991,"FLIGHT ATTENDANT, RAMP",,,
3992,"FLIGHT ENGINEER",,,
3993,"FLIGHT OPERATIONS SPECIALIST",,,
3994,"FLIGHT-CREW-TIME CLERK",,,
3995,"FLIGHT-INFORMATION EXPEDITER",,,
3996,"FLIGHT-TEST DATA ACQUISITION TECHNICIAN",,,
3997,"FLOCKER",,,
3998,"FLOOR AND WALL APPLIER, LIQUID",,,
3999,"FLOOR ATTENDANT",,,
4000,"FLOOR BROKER",,,
4001,"FLOOR LAYER",,,
4002,"Floor Manager",,,
4003,"FLOOR SERVICE WORKER, SPRING",,,
4004,"FLOOR SUPERVISOR, ENDLESS-BELT-WEAVING DEPARTMENT",,,
4005,"FLOOR WINDER",,,
4006,"FLOOR WORKER",,,
4007,"FLOOR WORKER, WELL SERVICE",,,
4008,"FLOOR-COVERING LAYER",,,
4009,"FLOOR-LAYER APPRENTICE",,,
4010,"FLOOR-SPACE ALLOCATOR",,,
4011,"FLOORWORKER, LASTING",,,
4012,"FLOORWORKER-DISTRIBUTOR",,,
4013,"FLORAL DESIGNER",,,
4014,"Florist",,,
4015,"FLOTATION TENDER",,,
4016,"FLOTATION-TENDER HELPER",,,
4017,"FLOUR BLENDER",,,
4018,"Flour Miller",,,
4019,"FLOUR MIXER",,,
4020,"FLOUR-BLENDER HELPER",,,
4021,"Flower Arranger",,,
4022,"FLOWER PICKER",,,
4023,"FLOWER-MACHINE OPERATOR",,,
4024,"FLOWER-POT-PRESS OPERATOR",,,
4025,"FLUID JET CUTTER OPERATOR",,,
4026,"FLUID-POWER MECHANIC",,,
4027,"FLUMER",,,
4028,"FLUMER I",,,
4029,"FLUMER II",,,
4030,"FLUOROSCOPE OPERATOR",,,
4031,"FLUSHER",,,
4032,"FLUX MIXER",,,
4033,"FLUX-TUBE ATTENDANT",,,
4034,"FLY TIER",,,
4035,"FLYER",,,
4036,"FLYER REPAIRER",,,
4037,"Flying Instructor",,,
4038,"FLYING-SHEAR OPERATOR",,,
4039,"FOAM CHARGER",,,
4040,"Foam Convertor",,,
4041,"FOAM DISPENSER",,,
4042,"FOAM-GUN OPERATOR",,,
4043,"FOAM-MACHINE OPERATOR",,,
4044,"FOCUSER",,,
4045,"FOILING-MACHINE ADJUSTER",,,
4046,"FOILING-MACHINE OPERATOR",,,
4047,"FOLDER",,,
4048,"FOLDER, HAND",,,
4049,"FOLDER, MACHINE",,,
4050,"FOLDER-SEAMER, AUTOMATIC",,,
4051,"FOLDER-TIER",,,
4052,"FOLDING-MACHINE FEEDER",,,
4053,"FOLDING-MACHINE OPERATOR",,,
4054,"FOLDING-MACHINE TENDER",,,
4055,"FOLLOW-UP CLERK",,,
4056,"FOOD AND DRUG INSPECTOR",,,
4057,"FOOD ASSEMBLER, KITCHEN",,,
4058,"FOOD CHECKER",,,
4059,"FOOD MIXER",,,
4060,"FOOD ORDER EXPEDITER",,,
4061,"Food Processor",,,
4062,"FOOD TECHNOLOGIST",,,
4063,"FOOD TESTER",,,
4064,"FOOD-AND-BEVERAGE CHECKER",,,
4065,"FOOD-AND-BEVERAGE CONTROLLER",,,
4066,"FOOD-SERVICE DRIVER",,,
4067,"FOOD-SERVICE SUPERVISOR",,,
4068,"FOOD-SERVICE WORKER, HOSPITAL",,,
4069,"FOOT STRAIGHTENER",,,
4070,"FOOT WORKER",,,
4071,"Footballer",,,
4072,"FOOT-MITER OPERATOR",,,
4073,"FORCE-VARIATION EQUIPMENT TENDER",,,
4074,"FOREIGN BANKNOTE TELLER-TRADER",,,
4075,"FOREIGN CLERK",,,
4076,"FOREIGN-EXCHANGE-POSITION CLERK",,,
4077,"FOREIGN-STUDENT ADVISER",,,
4078,"Foreman",,,
4079,"Forensic Scientist",,,
4080,"FOREPART LASTER",,,
4081,"FOREST ECOLOGIST",,,
4082,"FOREST ENGINEER",,,
4083,"FOREST NURSERY SUPERVISOR",,,
4084,"Forest Ranger",,,
4085,"FOREST WORKER",,,
4086,"FORESTER",,,
4087,"FORESTER AIDE",,,
4088,"FOREST-FIRE FIGHTER",,,
4089,"FOREST-PRODUCTS GATHERER",,,
4090,"FORGE HELPER",,,
4091,"FORGE-SHOP SUPERVISOR",,,
4092,"FORGE-SHOP-MACHINE REPAIRER",,,
4093,"FORGING-PRESS OPERATOR I",,,
4094,"FORGING-PRESS OPERATOR II",,,
4095,"FORGING-ROLL OPERATOR",,,
4096,"Fork Lift Truck Driver",,,
4097,"FORM BUILDER",,,
4098,"FORM COVERER",,,
4099,"FORM DESIGNER",,,
4100,"FORM MAKER, PLASTER",,,
4101,"FORMATION-TESTING OPERATOR",,,
4102,"FORMER HELPER, HAND",,,
4103,"FORMER, HAND",,,
4104,"FORM-GRADER OPERATOR",,,
4105,"FORMING-MACHINE ADJUSTER",,,
4106,"FORMING-MACHINE OPERATOR",,,
4107,"FORMING-MACHINE TENDER",,,
4108,"FORMING-MACHINE UPKEEP MECHANIC",,,
4109,"FORMING-MACHINE UPKEEP-MECHANIC HELPER",,,
4110,"FORMING-PROCESS WORKER",,,
4111,"FORMING-PROCESS-LINE WORKER",,,
4112,"FORMING-ROLL OPERATOR I",,,
4113,"FORMING-ROLL OPERATOR II",,,
4114,"FORMS ANALYST",,,
4115,"FORM-TAMPER OPERATOR",,,
4116,"FORMULA CLERK",,,
4117,"FORMULA WEIGHER",,,
4118,"FORMULA-ROOM WORKER",,,
4119,"FORWARDER",,,
4120,"Forwarding Agent",,,
4121,"FOSTER PARENT",,,
4122,"FOUNDATION MAKER",,,
4123,"FOUNDATION-DRILL OPERATOR",,,
4124,"FOUNDRY LABORER, COREROOM",,,
4125,"FOUNDRY METALLURGIST",,,
4126,"FOUNDRY SUPERVISOR",,,
4127,"Foundry Worker",,,
4128,"FOUNDRY WORKER, GENERAL",,,
4129,"FOUNTAIN PEN TURNER",,,
4130,"FOUNTAIN SERVER",,,
4131,"FOUR-CORNER-STAYER-MACHINE OPERATOR",,,
4132,"FOURDRINIER-MACHINE OPERATOR",,,
4133,"FOUR-H CLUB AGENT",,,
4134,"FOUR-SLIDE-MACHINE OPERATOR I",,,
4135,"FOUR-SLIDE-MACHINE OPERATOR II",,,
4136,"FOUR-SLIDE-MACHINE SETTER",,,
4137,"FOXING CUTTER, HOT KNIFE",,,
4138,"FOXING PAINTER",,,
4139,"FOXING-CUTTING-MACHINE OPERATOR, AUTOMATIC",,,
4140,"FRAME BANDER",,,
4141,"FRAME CARVER, SPINDLE",,,
4142,"FRAME CHANGER",,,
4143,"FRAME FEEDER",,,
4144,"FRAME HAND",,,
4145,"FRAME REPAIRER",,,
4146,"FRAME STRAIGHTENER",,,
4147,"FRAME STRIPPER",,,
4148,"FRAME TRIMMER I",,,
4149,"FRAME TRIMMER II",,,
4150,"FRAME WIRER",,,
4151,"FRAMER",,,
4152,"FRAME-TABLE OPERATOR",,,
4153,"FRAME-TABLE-OPERATOR HELPER",,,
4154,"Fraud Investigator",,,
4155,"FRAZER",,,
4156,"FREEZER OPERATOR",,,
4157,"FREEZER TUNNEL OPERATOR",,,
4158,"FREEZING-MACHINE OPERATOR",,,
4159,"FREEZING-ROOM WORKER",,,
4160,"FREIGHT-CAR CLEANER, DELTA SYSTEM",,,
4161,"FREIGHT-LOADING SUPERVISOR",,,
4162,"French Polisher",,,
4163,"FRESH-WORK INSPECTOR",,,
4164,"FRETTED-INSTRUMENT INSPECTOR",,,
4165,"FRETTED-INSTRUMENT MAKER, HAND",,,
4166,"FRETTED-INSTRUMENT REPAIRER",,,
4167,"FRICTION-PAINT-MACHINE TENDER",,,
4168,"FRINGER",,,
4169,"FRINGING-MACHINE OPERATOR",,,
4170,"FRIT-MIXER-AND-BURNER",,,
4171,"FRONT MAKER, LOCKSTITCH",,,
4172,"FRONT-EDGE-TAPE SEWER, LOCKSTITCH",,,
4173,"FRONT-END LOADER OPERATOR",,,
4174,"FRONT-END MECHANIC",,,
4175,"FRONT-SIGHT ATTACHER",,,
4176,"FROTHING-MACHINE OPERATOR",,,
4177,"FROZEN PIE MAKER",,,
4178,"FRUIT COORDINATOR",,,
4179,"FRUIT CUTTER",,,
4180,"FRUIT DISTRIBUTOR",,,
4181,"FRUIT-BAR MAKER",,,
4182,"FRUIT-BUYING GRADER",,,
4183,"Fruiterer",,,
4184,"FRUIT-GRADER OPERATOR",,,
4185,"FRUIT-PRESS OPERATOR",,,
4186,"FUEL ATTENDANT",,,
4187,"Fuel Merchant",,,
4188,"FUEL-HOUSE ATTENDANT",,,
4189,"FUEL-INJECTION SERVICER",,,
4190,"FUEL-OIL CLERK",,,
4191,"FUEL-SYSTEM-MAINTENANCE SUPERVISOR",,,
4192,"FUEL-SYSTEM-MAINTENANCE WORKER",,,
4193,"FULLER",,,
4194,"FULLING-MACHINE OPERATOR",,,
4195,"FUMIGATOR",,,
4196,"FUMIGATOR AND STERILIZER",,,
4197,"FUNCTIONAL TESTER, TYPEWRITERS",,,
4198,"Fund Raiser",,,
4199,"FUND RAISER I",,,
4200,"FUND RAISER II",,,
4201,"FUNERAL ATTENDANT",,,
4202,"Funeral Director",,,
4203,"Funeral Furnisher",,,
4204,"FUN-HOUSE OPERATOR",,,
4205,"FUR BLENDER",,,
4206,"FUR BLOWER",,,
4207,"FUR CLEANER",,,
4208,"FUR CLEANER, HAND",,,
4209,"FUR CLEANER, MACHINE",,,
4210,"FUR CUTTER",,,
4211,"FUR DESIGNER",,,
4212,"FUR DRESSER",,,
4213,"FUR FARMER",,,
4214,"FUR FINISHER",,,
4215,"FUR GLAZER",,,
4216,"FUR IRONER",,,
4217,"FUR NAILER",,,
4218,"FUR PLUCKER",,,
4219,"FUR SORTER",,,
4220,"FUR TRIMMER",,,
4221,"FUR-BLOWER OPERATOR",,,
4222,"FUR-CUTTING-MACHINE OPERATOR",,,
4223,"FUR-FLOOR WORKER",,,
4224,"FUR-GLAZING-AND-POLISHING-MACHINE OPERATOR",,,
4225,"FUR-MACHINE OPERATOR",,,
4226,"FURNACE CHARGER",,,
4227,"FURNACE CLEANER",,,
4228,"FURNACE HELPER",,,
4229,"FURNACE INSTALLER",,,
4230,"FURNACE INSTALLER-AND-REPAIRER, HOT AIR",,,
4231,"Furnace Man",,,
4232,"FURNACE OPERATOR",,,
4233,"FURNACE TENDER",,,
4234,"FURNACE WORKER",,,
4235,"FURNACE-AND-WASH-EQUIPMENT OPERATOR",,,
4236,"FURNACE-COMBUSTION ANALYST",,,
4237,"FURNACE-INSTALLER-AND-REPAIRER HELPER, HOT AIR",,,
4238,"FURNACE-STOCK INSPECTOR",,,
4239,"FURNITURE ASSEMBLER",,,
4240,"FURNITURE ASSEMBLER-AND-INSTALLER",,,
4241,"FURNITURE CLEANER",,,
4242,"Furniture Dealer",,,
4243,"FURNITURE DESIGNER",,,
4244,"FURNITURE FINISHER",,,
4245,"Furniture Remover",,,
4246,"FURNITURE REPRODUCER",,,
4247,"FURNITURE RESTORER",,,
4248,"FURNITURE UPHOLSTERER",,,
4249,"FURNITURE-FINISHER APPRENTICE",,,
4250,"FURNITURE-RENTAL CONSULTANT",,,
4251,"FURNITURE-UPHOLSTERER APPRENTICE",,,
4252,"FUR-REPAIR INSPECTOR",,,
4253,"FURRIER",,,
4254,"FUR-STORAGE CLERK",,,
4255,"FUSE ASSEMBLER",,,
4256,"FUSE MAKER",,,
4257,"FUSE-CUP EXPANDER",,,
4258,"FUSING-FURNACE LOADER",,,
4259,"FUSING-MACHINE FEEDER",,,
4260,"FUSING-MACHINE TENDER",,,
4261,"Gallery Owner",,,
4262,"GALLEY STRIPPER",,,
4263,"Gambler",,,
4264,"GAMBLING DEALER",,,
4265,"GAMBLING MONITOR",,,
4266,"GAMBRELER",,,
4267,"GAMBRELER HELPER",,,
4268,"GAME ATTENDANT",,,
4269,"GAME-BIRD FARMER",,,
4270,"GAME-FARM HELPER",,,
4271,"Gamekeeper",,,
4272,"Gaming Board Inspector",,,
4273,"Gaming Club Manager",,,
4274,"Gaming Club Proprietor",,,
4275,"GAMMA-FACILITIES OPERATOR",,,
4276,"GANG SAWYER",,,
4277,"GANG SAWYER, STONE",,,
4278,"Garage Attendant",,,
4279,"Garage Foreman",,,
4280,"Garage Manager",,,
4281,"GARAGE SERVICER, INDUSTRIAL",,,
4282,"GARBAGE COLLECTOR",,,
4283,"GARBAGE COLLECTOR DRIVER",,,
4284,"GARBAGE-COLLECTION SUPERVISOR",,,
4285,"Garda",,,
4286,"GARDE MANGER",,,
4287,"Garden Designer",,,
4288,"GARDEN WORKER",,,
4289,"Gardener",,,
4290,"GARDENER, SPECIAL EFFECTS AND INSTRUCTION MODELS",,,
4291,"GARLAND-MACHINE OPERATOR",,,
4292,"GARMENT FITTER",," TOOL)",
4293,"GARMENT FOLDER",," TOOL)",
4294,"GARMENT INSPECTOR",,,
4295,"GARMENT SORTER",,,
4296,"GARMENT STEAMER",,,
4297,"GARMENT TURNER",," TOOL)",
4298,"GARMENT-ALTERATION EXAMINER",,,
4299,"GARNETTER",,,
4300,"GARNETT-MACHINE OPERATOR",,,
4301,"GARNISHER",,,
4302,"GAS CHARGER",,,
4303,"GAS DISPATCHER",,,
4304,"Gas Fitter",,,
4305,"GAS INSPECTOR",,,
4306,"Gas Mechanic",,,
4307,"Gas Technician",,,
4308,"GAS TREATER",,,
4309,"GAS USAGE METER CLERK",,,
4310,"GAS-AND-OIL SERVICER",,,
4311,"GAS-APPLIANCE SERVICER",,,
4312,"GAS-APPLIANCE-SERVICER HELPER",,,
4313,"GAS-CHECK-PAD MAKER",,,
4314,"GAS-COMPRESSOR OPERATOR",,,
4315,"GAS-DISTRIBUTION-AND-EMERGENCY CLERK",,,
4316,"GAS-ENGINE OPERATOR",,,
4317,"GAS-ENGINE REPAIRER",,,
4318,"GASKET INSPECTOR",,,
4319,"GASKET SUPERVISOR",,,
4320,"GAS-LEAK INSPECTOR",,,
4321,"GAS-LEAK INSPECTOR HELPER",,,
4322,"GAS-LEAK TESTER",,,
4323,"GAS-MAIN FITTER",,,
4324,"GAS-MASK ASSEMBLER",,,
4325,"GAS-MASK INSPECTOR",,,
4326,"GAS-METER CHECKER",,,
4327,"GAS-METER INSTALLER",,,
4328,"GAS-METER MECHANIC I",,,
4329,"GAS-METER MECHANIC II",,,
4330,"GAS-METER PROVER",,,
4331,"GAS-METER-INSTALLER HELPER",,,
4332,"GAS-PUMPING-STATION HELPER",,,
4333,"GAS-PUMPING-STATION OPERATOR",,,
4334,"GAS-PUMPING-STATION SUPERVISOR",,,
4335,"GAS-REGULATOR REPAIRER",,,
4336,"GAS-REGULATOR-REPAIRER HELPER",,,
4337,"GASSER",,,
4338,"GAS-TRANSFER OPERATOR",,,
4339,"GAS-WELDING-EQUIPMENT MECHANIC",,,
4340,"GATE AGENT",,,
4341,"GATE GUARD",,,
4342,"Gate Keeper",,,
4343,"GATHERER",,,
4344,"GAUGE OPERATOR",,,
4345,"GAUGE-AND-WEIGH-MACHINE ADJUSTER",,,
4346,"GAUGE-AND-WEIGH-MACHINE OPERATOR",,,
4347,"GAUGER",,,
4348,"GAUGER, CHIEF",,,
4349,"GEAR HOBBER SET-UP OPERATOR",,,
4350,"GEAR INSPECTOR",,,
4351,"GEAR REPAIRER",,,
4352,"GEAR-CUTTING-MACHINE OPERATOR, PRODUCTION",,,
4353,"GEAR-CUTTING-MACHINE SET-UP OPERATOR",,,
4354,"GEAR-CUTTING-MACHINE SET-UP OPERATOR, TOOL",,,
4355,"GEAR-GENERATOR SET-UP OPERATOR, SPIRAL BEVEL",,,
4356,"GEAR-GENERATOR SET-UP OPERATOR, STRAIGHT BEVEL",,,
4357,"GEAR-LAPPING-MACHINE OPERATOR",,,
4358,"GEAR-MILLING-MACHINE SET-UP OPERATOR",,,
4359,"GEAR-SHAPER SET-UP OPERATOR",,,
4360,"GEAR-SHAVER SET-UP OPERATOR",,,
4361,"GEAR-SORTING-AND-INSPECTING MACHINE OPERATOR",,,
4362,"GELATIN MAKER, UTILITY",,,
4363,"GELATIN-DYNAMITE-PACKING OPERATOR",,,
4364,"GEM CUTTER",,,
4365,"GENEALOGIST",,,
4366,"GENERAL HELPER",,,
4367,"GENERAL PRACTITIONER",,,
4368,"GENERAL WORKER, LITHOGRAPHIC",,,
4369,"GENERAL-HANDLING SUPERVISOR",,,
4370,"GENERAL-LEDGER BOOKKEEPER",,,
4371,"GENETICIST",,,
4372,"GEODESIST",,,
4373,"GEODETIC COMPUTATOR",,,
4374,"GEOGRAPHER",,,
4375,"GEOGRAPHER, PHYSICAL",,,
4376,"GEOLOGICAL AIDE",,,
4377,"GEOLOGIST",,,
4378,"GEOLOGIST, PETROLEUM",,,
4379,"GEOPHYSICAL PROSPECTOR",,,
4380,"GEOPHYSICAL-LABORATORY CHIEF",,,
4381,"GEOPHYSICIST",,,
4382,"GERMINATION WORKER",,,
4383,"GETTERER",,,
4384,"GETTERING-FILAMENT-MACHINE OPERATOR",,,
4385,"GIFT WRAPPER",,,
4386,"GIG TENDER",,,
4387,"GILDER",,,
4388,"GILL-BOX TENDER",,,
4389,"GIN CLERK",,,
4390,"GINNER",,,
4391,"GIRDLER",,,
4392,"GLASS BENDER",,,
4393,"GLASS BLOWER",,,
4394,"GLASS BLOWER, LABORATORY APPARATUS",,,
4395,"GLASS CALIBRATOR",,,
4396,"GLASS CHECKER",,,
4397,"GLASS CUT-OFF TENDER",,,
4398,"GLASS CUTTER",,,
4399,"GLASS CUTTER, HAND",,,
4400,"GLASS CUTTER, OVAL OR CIRCULAR",,,
4401,"GLASS DECORATOR",,,
4402,"GLASS DRILLER",,,
4403,"GLASS FINISHER",,,
4404,"GLASS GRINDER",,,
4405,"GLASS GRINDER, LABORATORY APPARATUS",,,
4406,"GLASS INSPECTOR",,,
4407,"GLASS INSTALLER",,,
4408,"GLASS POLISHER",,,
4409,"GLASS SANDER, BELT",,,
4410,"GLASS TINTER",,,
4411,"Glass Worker",,,
4412,"GLASS-BLOWING-LATHE OPERATOR",,,
4413,"GLASS-BULB SILVERER",,,
4414,"GLASS-BULB-MACHINE ADJUSTER",,,
4415,"GLASS-BULB-MACHINE FORMER, TUBULAR STOCK",,,
4416,"GLASS-CLEANING-MACHINE TENDER",,,
4417,"GLASS-CUT-OFF SUPERVISOR",,,
4418,"GLASS-CUTTER HELPER",,,
4419,"GLASS-CUTTING-MACHINE FEEDER",,,
4420,"GLASS-CUTTING-MACHINE OPERATOR, AUTOMATIC",,,
4421,"GLASS-FURNACE TENDER",,,
4422,"GLASS-LATHE OPERATOR",,,
4423,"GLASS-LINED TANK REPAIRER",,,
4424,"GLASS-RIBBON-MACHINE OPERATOR",,,
4425,"GLASS-RIBBON-MACHINE-OPERATOR ASSISTANT",,,
4426,"GLASS-ROLLING-MACHINE OPERATOR",,,
4427,"GLASS-UNLOADING-EQUIPMENT TENDER",,,
4428,"GLASS-VIAL-BENDING-CONVEYOR FEEDER",,,
4429,"GLASS-WOOL-BLANKET-MACHINE FEEDER",,,
4430,"GLASS-WORKER, PRESSED OR BLOWN",,,
4431,"GLAZE HANDLER",,,
4432,"GLAZE MAKER",,,
4433,"GLAZE SUPERVISOR",,,
4434,"GLAZIER",,,
4435,"GLAZIER APPRENTICE",,,
4436,"GLAZIER SUPERVISOR",,,
4437,"GLAZIER, METAL FURNITURE",,,
4438,"GLAZIER, STAINED GLASS",,,
4439,"GLAZING OPERATOR, BLACK POWDER",,,
4440,"GLAZING-MACHINE OPERATOR",,,
4441,"GLOBE MOUNTER",,,
4442,"GLOVE CLEANER, HAND",,,
4443,"GLOVE FORMER",,,
4444,"GLOVE PAIRER",,,
4445,"GLOVE PRINTER",,,
4446,"GLOVE SEWER",,,
4447,"GLOVE TURNER",,,
4448,"GLOVE TURNER AND FORMER, AUTOMATIC",,,
4449,"GLOVE-PARTS INSPECTOR",,,
4450,"GLUCOSE-AND-SYRUP WEIGHER",,,
